1347.31,1216.49,1347.46,1227.81,1217.58,865.232
1346.4,1216.18,1346.48,1227.6,1216.74,865.942
1344.82,1215.96,1345.04,1227.42,1214.88,866.002
1344.92,1216.59,1345.1,1227.94,1216.21,870.388
1346.79,1218.14,1346.98,1228.76,1218.69,873.313
1349.19,1219.91,1349.46,1229.84,1221.57,874.8
1352.19,1222.27,1352.34,1230.88,1225.06,877.508
1354.08,1223.37,1354.29,1231.33,1226.53,875.036
1354.95,1223.57,1354.92,1231.5,1226.42,872.101
1355.35,1223.91,1355.45,1231.79,1225.91,872.309
1356.16,1225.04,1356.44,1231.94,1225.91,874.315
1357.76,1226.48,1358.08,1232.71,1225.4,876.008
1358.26,1226.56,1358.04,1231.93,1222.68,874.862
1356.37,1225.42,1356.62,1231.77,1219.68,871.935
1354.8,1224.91,1354.84,1231.15,1217.51,871.991
1353.3,1224.82,1353.3,1230.94,1215.59,873.187
1352.74,1225.14,1352.96,1231.04,1213.57,874.594
1352.6,1225.91,1352.55,1231.12,1213.06,876.248
1350.5,1225.12,1350.96,1230.83,1212.74,877.528
1347.28,1223.18,1347.49,1229.64,1211.33,875.378
1344.68,1220.51,1344.74,1228.92,1209.38,873.865
1341.83,1218.3,1342.12,1228.49,1208.14,874.548
1342.38,1219.07,1342.59,1228.58,1208.87,876.359
1342.83,1220.47,1342.86,1228.64,1208.94,877.258
1343.93,1221.78,1344.13,1229.38,1210.85,880.9
1345.11,1222.99,1345.14,1230.18,1212.44,882.624
1345.97,1223.33,1346.1,1230.42,1212.28,879.464
1345.84,1223.87,1346.19,1230.25,1212.07,879.001
1346.08,1223.68,1346.17,1230.69,1213.05,879.858
1347.52,1224.85,1347.76,1231.97,1214.73,879.347
1350.79,1227.4,1350.91,1233.12,1216.6,882.077
1352.27,1228.37,1352.56,1233.56,1217.49,883.116
1352.74,1228.45,1353.04,1233.93,1217.13,883.375
1352.61,1228.03,1352.85,1233.96,1217.53,884.844
1353.09,1228.49,1353.12,1234.67,1218.84,885.491
1353.62,1228.99,1353.73,1235.55,1219.54,885.228
1355.27,1230.72,1355.4,1237.05,1221.37,886.723
1358.63,1232.83,1358.78,1238.28,1222.66,887.782
1360.56,1233.94,1360.61,1238.91,1221.85,886.185
1360.65,1233.8,1360.64,1239.07,1221.82,885.321
