20.8661499,20.8883623,20.8811671,20.878331,20.8568466,20.8187874,20.8936311,20.897575,20.8899648,20.8753525,20.8714018,20.8233687,20.8819476,20.8932995,20.8916046,20.8905674,20.8720749,20.7770578,20.9080829,20.9093704,20.8953666,20.893897,20.8741751,20.8270972
20.9199131,20.9302978,20.9097943,20.9059887,20.9013991,20.8925924,20.9068934,20.9126603,20.9137601,20.9090973,20.9046197,20.8912775,20.9115971,20.9174546,20.9180043,20.9310532,20.9056159,20.8397581,20.906998,20.9210849,20.9228534,20.9160415,20.9143138,20.8686114
20.9323503,20.9537681,20.9452886,20.9404691,20.9474026,20.9274678,20.941017,20.9453691,20.9368089,20.9429174,20.9505143,20.9185422,20.9419934,20.9430462,20.9370834,20.9397815,20.9336577,20.9271913,20.9436879,20.9591607,20.9461954,20.95316,20.9573117,20.9473516
20.9836249,20.9845598,20.9806072,20.9796982,20.9834657,20.9748187,20.9787675,20.9803979,20.977642,20.9769361,20.9861901,20.9611069,20.9736687,20.9794976,20.9814195,20.9779276,20.9831627,20.9735011,20.9767549,20.9733825,20.9749506,20.9779003,20.983617,20.9692676
20.9957369,20.9974685,21.0011543,20.9973146,20.9937907,20.9917362,20.9914135,20.999152,20.9961549,20.9963156,20.9925756,21.0237196,21.0009354,21.0014185,20.9982649,21.0000559,20.9998638,21.0043942,21.0049204,21.0041342,21.0024132,21.0029323,21.0086297,21.019738
21.0206615,21.0179901,21.0182621,21.0230179,21.0227701,21.0335058,21.0298673,21.0204766,21.026242,21.0267898,21.0212569,21.0152482,21.02544,21.0191093,21.0203407,21.0220484,21.0169924,21.0221444,21.0183552,21.0225255,21.0226738,21.0191958,21.0077665,21.0110421
13.6019314,10.470954,7.21255969,6.28927586,6.28732383,7.72596116,9.91941689,6.71965105,5.64303137,5.19643348,5.53612353,5.7454345,7.44727389,5.94222358,4.67352009,5.3580346,4.96076494,5.45264031,6.91658539,5.31577593,4.03278309,4.0835373,4.46429099,5.3704901
4.7565607,3.9940798,2.94107218,2.52156174,2.28046834,3.31777649,4.77246882,3.05501228,2.72913413,2.62612257,2.60945354,2.56668725,3.76414525,3.25883002,2.61242635,2.88481681,2.77221198,2.82839808,4.2647125,3.57520081,2.49900863,2.60873602,2.77750595,3.15518383
3.26514294,2.84707892,2.15213388,1.7432669,1.44824035,2.41699626,3.66820558,2.21826795,2.00346349,1.94033544,1.86035745,1.7691817,2.77703867,2.46329726,1.96069672,2.15259999,2.11069179,2.07494126,3.2648485,2.79987015,1.73118339,1.85383048,1.98189046,2.25316521
2.60917165,2.33897395,1.7645848,1.3754606,1.05041191,1.98661416,3.16258753,1.82371984,1.63886693,1.59405096,1.47522634,1.36623997,2.30327697,2.06447179,1.63568249,1.80287352,1.76761808,1.69274653,2.86436811,2.57413362,1.54453303,1.67472004,1.77334381,1.99905103
2.21134852,2.02250997,1.52756541,1.1418452,0.799839158,1.72301887,2.84527143,1.55667167,1.40234946,1.37030762,1.25387068,1.12855012,1.9636542,1.7868112,1.40967053,1.58473199,1.56815089,1.47245046,2.47518963,2.24893451,1.23895846,1.3850504,1.47619415,1.66364717
1.94343262,1.81399389,1.36447939,0.982756878,0.62327384,1.53840655,2.62355864,1.38353762,1.24250746,1.21910297,1.08989994,0.95780273,1.76229674,1.61053127,1.26806822,1.43771066,1.42159414,1.32208254,2.257281,2.0699434,1.06168343,1.21645227,1.30116546,1.47378938
1.74922481,1.65677893,1.24816441,0.868242143,0.501007557,1.40908288,2.45696063,1.25264385,1.12835937,1.10988154,0.955054084,0.820933014,1.62319013,1.49309298,1.16673767,1.32772612,1.29625969,1.17061162,2.13201382,1.97006352,0.9659666,1.13832515,1.22346685,1.36417067
1.62076031,1.54532694,1.16452497,0.780377909,0.400685103,1.30165695,2.34036902,1.15484787,1.03884248,1.0237256,0.873316437,0.731430856,1.49155586,1.37672089,1.07313279,1.24459859,1.21289397,1.07830444,1.99982485,1.88731578,0.897354571,1.05934296,1.10821076,1.23201629
1.50269272,1.4466457,1.08876958,0.705706756,0.319220496,1.21875367,2.24428844,1.07760108,0.966234647,0.956185981,0.810267979,0.665404997,1.3902839,1.29077412,1.00160965,1.17280216,1.14669821,1.01873801,1.88258653,1.79738717,0.83325211,1.0074327,1.06061613,1.1707525
