 2.12974384e+01 2.04962656e+01 2.09374870e+01 2.11273025e+01 2.08488778e+01 2.07381694e+01 2.05250974e+01 2.09954389e+01 2.03587700e+01 1.81526446e+01 2.06804352e+01 2.04914645e+01 2.08917202e+01 2.06234964e+01 2.01762764e+01 2.03744826e+01 2.04888995e+01 2.03802181e+01 2.01594632e+01 2.04994013e+01 2.02941886e+01 2.02803601e+01 2.01987037e+01 2.01292987e+01
 2.05987695e+01 2.03902498e+01 2.06741336e+01 2.04366229e+01 2.03803349e+01 2.03113592e+01 2.03523837e+01 2.06702973e+01 2.04909229e+01 2.04954316e+01 2.04480111e+01 2.03611706e+01 2.06836261e+01 2.07682271e+01 2.05230717e+01 2.05516792e+01 2.04737075e+01 2.04035760e+01 2.04268516e+01 2.04930577e+01 2.05205759e+01 2.05655690e+01 2.04723855e+01 2.03929732e+01
 2.07624588e+01 2.06431020e+01 2.08084532e+01 2.06722151e+01 2.06569865e+01 2.05976517e+01 2.05822043e+01 2.07889446e+01 2.06685963e+01 2.06612896e+01 2.06505633e+01 2.06075945e+01 2.07834738e+01 2.08554512e+01 2.06988269e+01 2.07118029e+01 2.06600855e+01 2.06212797e+01 2.06196479e+01 2.06714372e+01 2.07015659e+01 2.07199632e+01 2.06720011e+01 2.06290988e+01
 2.08824990e+01 2.07995084e+01 2.09000496e+01 2.08189227e+01 2.07989101e+01 2.07870632e+01 2.07599823e+01 2.08834458e+01 2.08118852e+01 2.07996310e+01 2.08079776e+01 2.07879670e+01 2.08798847e+01 2.09170235e+01 2.08393714e+01 2.08534823e+01 2.08256227e+01 2.08017828e+01 2.07904587e+01 2.08157927e+01 2.08391579e+01 2.08582799e+01 2.08292415e+01 2.08114941e+01
 2.09526319e+01 2.09199895e+01 2.09584881e+01 2.09241052e+01 2.09183822e+01 2.09067361e+01 2.09036007e+01 2.09469747e+01 2.09271083e+01 2.09227639e+01 2.09171131e+01 2.09187057e+01 2.09586194e+01 2.09656683e+01 2.09394008e+01 2.09360850e+01 2.09262762e+01 2.09242423e+01 2.09110141e+01 2.09156397e+01 2.09323197e+01 2.09312417e+01 2.09255072e+01 2.09187223e+01
 2.10131334e+01 2.10131645e+01 2.10088807e+01 2.10180613e+01 2.10158108e+01 2.10220820e+01 2.10119391e+01 2.10070355e+01 2.10148034e+01 2.10169943e+01 2.10172521e+01 2.10114728e+01 2.10070679e+01 2.10070762e+01 2.10088144e+01 2.10111722e+01 2.10159431e+01 2.10110218e+01 2.10128334e+01 2.10262068e+01 2.10124542e+01 2.10094275e+01 2.10108288e+01 2.10175271e+01
 2.10343504e+01 2.10672020e+01 2.10327237e+01 2.10581421e+01 2.10661775e+01 2.10716550e+01 2.10850015e+01 2.10461513e+01 2.10583765e+01 2.10605671e+01 2.10660114e+01 2.10702025e+01 2.10344063e+01 2.10273172e+01 2.10519937e+01 2.10529679e+01 2.10580740e+01 2.10650641e+01 2.10766200e+01 2.10585195e+01 2.10554793e+01 2.10596018e+01 2.10639795e+01 2.10641077e+01
 1.72787766e+01 1.07014515e+01 1.57271228e+01 6.33060214e+00 6.89534233e+00 8.58541987e+00 1.07890875e+01 1.38530342e+01 5.40647404e+00 4.69614568e+00 5.51035650e+00 6.29815234e+00 1.37750838e+01 1.29736738e+01 4.67934240e+00 4.31353934e+00 4.50949892e+00 5.54345885e+00 8.84229072e+00 5.40906896e+00 4.23328664e+00 4.09257797e+00 4.43955485e+00 5.85231860e+00
 8.01391614e+00 3.61533788e+00 5.72127445e+00 2.25456781e+00 2.45978517e+00 3.06701808e+00 4.30267235e+00 4.77041126e+00 2.33660547e+00 2.11590348e+00 2.55227829e+00 2.67088345e+00 5.89111839e+00 4.83735868e+00 2.27221456e+00 2.25859341e+00 2.25639012e+00 2.75592365e+00 4.90232276e+00 2.92004496e+00 2.30650242e+00 2.33590103e+00 2.47508794e+00 3.17017156e+00
 3.30324737e+00 2.42768394e+00 1.68027307e+00 1.48239268e+00 1.60198610e+00 2.03200194e+00 2.94068094e+00 1.40461203e+00 1.62768540e+00 1.46951955e+00 1.80549376e+00 1.79525293e+00 2.19627387e+00 1.36316444e+00 1.62274682e+00 1.63743258e+00 1.58058971e+00 1.94088048e+00 3.75791757e+00 2.18305712e+00 1.68735715e+00 1.73894928e+00 1.81417488e+00 2.31465704e+00
 1.14047992e+00 1.89233159e+00 2.91825744e-01 1.12463662e+00 1.21199404e+00 1.56785196e+00 2.31900861e+00 2.91588211e-01 1.26877082e+00 1.14877926e+00 1.44293876e+00 1.38511400e+00 6.20145423e-01 8.58244198e-02 1.29219133e+00 1.32438500e+00 1.24379377e+00 1.53722131e+00 3.18688769e+00 1.79813514e+00 1.35880115e+00 1.42400347e+00 1.47335839e+00 1.84936042e+00
 2.48782482e-01 1.66654494e+00 -1.71834249e-01 9.28726620e-01 9.89281524e-01 1.22431079e+00 2.16236343e+00 -7.23812032e-02 1.08457198e+00 9.46690254e-01 1.21142850e+00 1.09348980e+00 -8.23892226e-02 -3.74494809e-01 1.06057468e+00 1.10490446e+00 9.66337513e-01 1.19836198e+00 2.81283317e+00 1.62850001e+00 1.12838599e+00 1.23537345e+00 1.16997116e+00 1.50888807e+00
 -1.50128399e-01 1.47975238e+00 -3.55634301e-01 8.02901020e-01 8.42654101e-01 1.02998708e+00 1.96541653e+00 -2.09951924e-01 9.53034557e-01 8.21167230e-01 1.06702622e+00 9.15512591e-01 -3.85835319e-01 -5.53537300e-01 8.99474322e-01 9.59818734e-01 8.15457983e-01 1.01603108e+00 2.57688357e+00 1.46910729e+00 9.80978743e-01 1.08239172e+00 1.00277878e+00 1.29736565e+00
 -3.19910952e-01 1.35945352e+00 -4.35059230e-01 7.28317787e-01 7.45308718e-01 8.96736508e-01 1.82740092e+00 -2.66365101e-01 8.62332565e-01 7.37242746e-01 9.55646803e-01 7.92590792e-01 -5.12298963e-01 -6.30444576e-01 7.92143653e-01 8.77931098e-01 7.16792874e-01 8.82408026e-01 2.41844294e+00 1.35544632e+00 8.75417310e-01 9.64961048e-01 8.80287662e-01 1.14629283e+00
