1,344064,2331.768,436,4095
2,344064,2332.18,428,4095
3,344064,2333.347,431,4095
4,344064,2333.698,437,4095
5,344064,2334.673,437,4095
6,344064,2333.846,435,4095
7,344064,2334.074,433,4095
8,344064,2334.417,434,4095
9,344064,2334.396,440,4095
10,344064,2334.998,432,4095
11,344064,730.763,512,4095
12,344064,729.472,513,4095
13,344064,729.174,510,4095
14,344064,727.948,517,4095
15,344064,727.659,512,4095
16,344064,727.065,512,4095
17,344064,960.422,651,4095
18,344064,1555.789,1016,4095
19,344064,1737.383,1100,4095
20,344064,1831.403,1168,4095
21,344064,1893.548,1213,4095
22,344064,1937.832,1248,4095
23,344064,1971.25,1270,4095
24,344064,1993.996,1279,4095
25,344064,2015.369,1302,4095
26,344064,2033.083,1336,4095
27,344064,2047.032,1328,4095
28,344064,2060.107,1335,4095
29,344064,2069.442,1352,4095
30,344064,2081.192,1363,4095
31,344064,2088.682,1351,4095
32,344064,2097.08,1349,4095
33,344064,2102.277,1359,4095
34,344064,2107.069,1362,4095
35,344064,2113.309,1345,4095
36,344064,2117.463,1377,4095
37,344064,2122.444,1393,4095
38,344064,1983.346,1295,4095
39,344064,2118.056,1384,4095
40,344064,2129.457,1389,4095
41,344064,2133.549,1385,4095
42,344064,2137.772,1388,4095
43,344064,2140.699,1389,4095
44,344064,2144.376,1394,4095
45,344064,2145.712,1390,4095
46,344064,2147.728,1387,4095
47,344064,2150.14,1388,4095
48,344064,2151.881,1365,4095
49,344064,2153.433,1403,4095
50,344064,2155.7,1383,4095
51,344064,2156.432,1394,4095
52,344064,2157.67,1401,4095
53,344064,2157.956,1413,4095
54,344064,2158.774,1402,4095
55,344064,2160.883,1400,4095
56,344064,2162.011,1380,4095
57,344064,2162.399,1402,4095
58,344064,2164.538,1407,4095
59,344064,2165.484,1385,4095
60,344064,2167.293,1400,4095
61,344064,2168.715,1405,4095
62,344064,2169.185,1415,4095
63,344064,2170.961,1405,4095
64,344064,2171.936,1391,4095
65,344064,2172.187,1405,4095
66,344064,2172.66,1386,4095
67,344064,2173.774,1378,4095
68,344064,2174.644,1364,4095
69,344064,2176.499,1375,4095
70,344064,2177.567,1376,4095
71,344064,2178.365,1363,4095
72,344064,2179.866,1378,4095
73,344064,2180.648,1365,4095
74,344064,2181.697,1381,4095
75,344064,2182.548,1382,4095
76,344064,2182.638,1369,4095
77,344064,2183.093,1370,4095
78,344064,2184.395,1385,4095
79,344064,2183.793,1369,4095
80,344064,2185.454,1379,4095
81,344064,2186.186,1373,4095
82,344064,2186.172,1358,4095
83,344064,2187.662,1362,4095
84,344064,2187.981,1373,4095
85,344064,2188.732,1368,4095
