20.9216606,20.7677234,20.7947096,20.8060827,20.7942134,20.7794576,20.7055251,20.7525886,20.7980436,20.8030899,20.7999361,20.7834646,20.7094319,20.7628898,20.7963779,20.8088324,20.7946164,20.7729697,20.7199811,20.7664818,20.7824053,20.7976585,20.7931099,20.7841573
20.9551427,20.8524333,20.8728985,20.8848512,20.8690496,20.8682526,20.8179293,20.8392132,20.861805,20.8632209,20.8675651,20.8611234,20.8151383,20.8499622,20.8672014,20.872102,20.865305,20.8493995,20.8184966,20.8493003,20.8670504,20.8728665,20.8673365,20.8613677
20.9814736,20.9310989,20.9373488,20.9528091,20.9438155,20.9405641,20.9129995,20.9290098,20.936018,20.9401334,20.9450444,20.9336026,20.9101335,20.9249338,20.9354905,20.9422291,20.93758,20.9369161,20.9105722,20.9202085,20.9368878,20.9357322,20.9311867,20.9279134
20.9829422,20.9719056,20.9688967,20.9683266,20.9711552,20.969627,20.9707748,20.9654446,20.9716426,20.9760873,20.9727158,20.977606,20.9722721,20.9821746,20.9766354,20.976796,20.9803189,20.9681607,20.9744432,20.9736916,20.9740639,20.9786384,20.9744859,20.9712868
21.0028813,21.020883,21.0274047,21.0224217,21.0213844,21.020045,21.0315115,21.030975,21.0234589,21.022871,21.0242373,21.0249171,21.0272831,21.024643,21.025905,21.0196021,21.0277102,21.03032,21.0314845,21.0316962,21.0288118,21.0200252,21.0232208,21.0303498
21.0327592,21.0764877,21.0666804,21.0566667,21.063922,21.070084,21.0852488,21.0749984,21.069209,21.0611834,21.0582526,21.064189,21.0909084,21.0686078,21.0622706,21.0616301,21.054652,21.0649328,21.0840473,21.0748489,21.0605365,21.0659071,21.0714661,21.0708379
18.2400044,12.660665,8.66240982,7.27553411,8.00058219,10.1344206,12.7226662,8.52569469,5.89217704,4.92902237,5.8221521,7.04724826,11.1262451,7.21500518,5.05916757,4.53574126,4.8595339,6.07360971,11.1398573,6.33842631,4.97059737,4.39131735,4.85207221,6.34067456
9.90927657,4.13840762,2.96650575,2.52026952,2.8130718,3.6558538,4.97243704,3.70910872,2.46503698,2.16569577,2.59623849,3.03352916,5.49072995,3.35399579,2.59705553,2.36176181,2.48740462,3.0256845,5.67265378,3.16971285,2.69270464,2.44416906,2.69346846,3.35341876
5.50127121,2.75722327,2.08783796,1.76115611,1.96217702,2.56142073,3.28600543,2.77915614,1.74717038,1.55168218,1.87134756,2.16613583,4.05456298,2.37382333,1.91195016,1.72256046,1.79767254,2.189094,3.91549676,2.26734391,1.97894652,1.80180632,1.991635,2.43059136
3.23850427,2.12187962,1.6528542,1.31884676,1.47082295,2.00298007,2.50103214,2.26921645,1.31995574,1.17326033,1.44885154,1.6835687,3.3791523,1.91159302,1.59430157,1.39450694,1.44496069,1.75107348,3.08924658,1.79982016,1.60445226,1.45659296,1.61562059,1.95418455
2.0591254,1.77084584,1.40259259,1.09910745,1.22690157,1.710059,2.07096817,2.00254842,1.09823309,0.975908683,1.22251687,1.42562245,2.986969,1.60036748,1.34329937,1.18792713,1.22560205,1.48342937,2.60273546,1.51402126,1.3741109,1.24312014,1.38112093,1.65487695
1.46693101,1.5420417,1.24070641,0.941634727,1.05490074,1.4938789,1.77855943,1.81182107,0.941068272,0.838326837,1.0584995,1.24621212,2.71407013,1.39563165,1.19661904,1.04232165,1.07499947,1.30215708,2.28963197,1.32660032,1.21266441,1.09720431,1.22048836,1.45555183
