1,344064,2469.864,1487,4095
2,344064,2469.726,1521,4095
3,344064,2470.016,1522,4095
4,344064,2470.176,1486,4095
5,344064,2470.647,1534,4095
6,344064,2470.126,1532,4095
7,344064,2471.306,1526,4095
8,344064,2471.688,1510,4095
9,344064,2471.941,1520,4095
10,344064,2472.53,1517,4095
11,344064,771.476,536,4095
12,344064,769.825,541,4095
13,344064,767.821,530,4095
14,344064,766.975,542,4095
15,344064,766.311,536,4095
16,344064,766.274,532,4095
17,344064,765.772,533,4095
18,344064,765.021,532,4095
19,344064,842.227,578,4095
20,344064,1204.976,766,4095
21,344064,1560.639,982,4095
22,344064,1839.326,1166,4095
23,344064,2028.088,1277,4095
24,344064,2138.275,1347,4095
25,344064,2202.149,1378,4095
26,344064,2241.173,1405,4095
27,344064,2266.171,1417,4095
28,344064,2281.566,1426,4095
29,344064,2301.52,1427,4095
30,344064,2318.297,1435,4095
31,344064,2337.849,1442,4095
32,344064,2352.291,1438,4095
33,344064,2365.139,1430,4095
34,344064,2377.412,1437,4095
35,344064,2382.655,1455,4095
36,344064,2390.112,1420,4095
37,344064,2391.493,1443,4095
38,344064,2394.27,1438,4095
39,344064,2397.1,1433,4095
40,344064,1462.278,925,4095
41,344064,950.179,632,4095
42,344064,846.836,566,4095
43,344064,808.197,538,4095
44,344064,788.492,525,4095
45,344064,776.648,527,4095
46,344064,771.131,518,4095
47,344064,768.238,522,4095
48,344064,766.059,522,4095
49,344064,765.695,527,4095
50,344064,764.646,529,4095
51,344064,764.453,533,4095
52,344064,764.405,520,4095
53,344064,764.364,523,4095
54,344064,764.116,523,4095
55,344064,764.333,523,4095
56,344064,764.664,525,4095
57,344064,764.408,523,4095
58,344064,764.045,530,4095
59,344064,763.371,515,4095
60,344064,763.408,519,4095
61,344064,762.943,520,4095
62,344064,763.061,519,4095
63,344064,762.999,517,4095
64,344064,762.793,524,4095
65,344064,762.781,515,4095
66,344064,762.603,520,4095
67,344064,761.811,522,4095
68,344064,761.747,515,4095
69,344064,761.442,503,4095
70,344064,761.707,518,4095
71,344064,761.873,514,4095
72,344064,761.895,518,4095
73,344064,761.815,516,4095
74,344064,762.236,523,4095
75,344064,761.774,513,4095
76,344064,762.03,518,4095
77,344064,761.964,518,4095
78,344064,762.212,515,4095
79,344064,762.212,512,4095
80,344064,762.034,517,4095
81,344064,761.767,509,4095
82,344064,761.697,516,4095
83,344064,762.126,511,4095
84,344064,762.123,515,4095
85,344064,762.379,518,4095
86,344064,762.287,513,4095
87,344064,762.101,515,4095
88,344064,762.036,517,4095
89,344064,761.765,517,4095
90,344064,761.764,521,4095
91,344064,761.778,518,4095
92,344064,762.638,516,4095
93,344064,762.427,521,4095
94,344064,762.747,518,4095
95,344064,762.595,519,4095
96,344064,762.724,523,4095
97,344064,762.518,522,4095
98,344064,762.712,521,4095
99,344064,762.629,514,4095
100,344064,762.524,524,4095
101,344064,762.227,521,4095
102,344064,761.24,517,4095
103,344064,761.232,526,4095
104,344064,761.413,516,4095
105,344064,761.429,518,4095
106,344064,761.302,513,4095
107,344064,761.303,505,4095
108,344064,761.406,517,4095
109,344064,761.806,515,4095
110,344064,761.362,521,4095
111,344064,761.369,515,4095
112,344064,761.301,518,4095
113,344064,761.469,508,4095
114,344064,760.968,515,4095
115,344064,761.591,517,4095
116,344064,761.418,512,4095
117,344064,761.611,512,4095
118,344064,761.198,515,4095
119,344064,761.254,513,4095
120,344064,761.295,516,4095
121,344064,761.445,512,4095
